Graph addvar/addexpr lines
8 101
x dendrite[0].P8_Piezo1( 0.05 ) dendrite[0].cai( 0.05 ) dendrite[0].P1_Piezo1( 0.05 ) dendrite[0].force_sensitivity_Piezo1( 0.05 ) dendrite[126].P1_Piezo1( 0.05 ) dendrite[126].P8_Piezo1( 0.05 ) dendrite[126].cai( 0.05 ) dendrite[126].force_sensitivity_Piezo1( 0.05 )
57.5	0.100249	5e-05	0.0125159	0.05	0.0125159	0.100249	5e-05	0.05
58.5	0.105036	5e-05	0.0118583	0.05	0.0118583	0.105036	5e-05	0.05
59.5	0.109938	5e-05	0.0112413	0.05	0.0112413	0.109938	5e-05	0.05
60.5	0.114955	5e-05	0.0106622	0.05	0.0106622	0.114955	5e-05	0.05
61.5	0.120084	5e-05	0.0101185	0.05	0.0101185	0.120084	5e-05	0.05
62.5	0.12532	5e-05	0.00960785	0.05	0.00960785	0.12532	5e-05	0.05
63.5	0.130662	5e-05	0.00912805	0.05	0.00912805	0.130662	5e-05	0.05
64.5	0.136106	5e-05	0.00867708	0.05	0.00867708	0.136106	5e-05	0.05
65.5	0.141649	5e-05	0.00825309	0.05	0.00825309	0.141649	5e-05	0.05
66.5	0.147287	5e-05	0.00785434	0.05	0.00785434	0.147287	5e-05	0.05
67.5	0.153017	5e-05	0.0074792	0.05	0.0074792	0.153017	5e-05	0.05
68.5	0.158836	5e-05	0.0071262	0.05	0.0071262	0.158836	5e-05	0.05
69.5	0.16474	5e-05	0.00679393	0.05	0.00679393	0.16474	5e-05	0.05
70.5	0.170725	5e-05	0.0064811	0.05	0.0064811	0.170725	5e-05	0.05
71.5	0.176788	5e-05	0.00618651	0.05	0.00618651	0.176788	5e-05	0.05
72.5	0.182925	5e-05	0.00590903	0.05	0.00590903	0.182925	5e-05	0.05
73.5	0.189132	5e-05	0.00564762	0.05	0.00564762	0.189132	5e-05	0.05
74.5	0.195406	5e-05	0.0054013	0.05	0.0054013	0.195406	5e-05	0.05
75.5	0.201743	5e-05	0.00516917	0.05	0.00516917	0.201743	5e-05	0.05
76.5	0.208139	5e-05	0.00495037	0.05	0.00495037	0.208139	5e-05	0.05
77.5	0.21459	5e-05	0.00474412	0.05	0.00474412	0.21459	5e-05	0.05
78.5	0.221093	5e-05	0.00454966	0.05	0.00454966	0.221093	5e-05	0.05
79.5	0.227645	5e-05	0.00436631	0.05	0.00436631	0.227645	5e-05	0.05
80.5	0.23424	5e-05	0.00419342	0.05	0.00419342	0.23424	5e-05	0.05
81.5	0.240876	5e-05	0.00403039	0.05	0.00403039	0.240876	5e-05	0.05
82.5	0.247549	5e-05	0.00387663	0.05	0.00387663	0.247549	5e-05	0.05
83.5	0.254256	5e-05	0.00373163	0.05	0.00373163	0.254256	5e-05	0.05
84.5	0.260992	5e-05	0.00359488	0.05	0.00359488	0.260992	5e-05	0.05
85.5	0.267755	5e-05	0.00346591	0.05	0.00346591	0.267755	5e-05	0.05
86.5	0.274541	5e-05	0.00334429	0.05	0.00334429	0.274541	5e-05	0.05
87.5	0.281346	5e-05	0.0032296	0.05	0.0032296	0.281346	5e-05	0.05
88.5	0.288167	5e-05	0.00312145	0.05	0.00312145	0.288167	5e-05	0.05
89.5	0.295002	5e-05	0.00301949	0.05	0.00301949	0.295002	5e-05	0.05
90.5	0.301846	5e-05	0.00292336	0.05	0.00292336	0.301846	5e-05	0.05
91.5	0.308696	5e-05	0.00283276	0.05	0.00283276	0.308696	5e-05	0.05
92.5	0.31555	5e-05	0.00274736	0.05	0.00274736	0.31555	5e-05	0.05
93.5	0.322405	5e-05	0.0026669	0.05	0.0026669	0.322405	5e-05	0.05
94.5	0.329257	5e-05	0.0025911	0.05	0.0025911	0.329257	5e-05	0.05
95.5	0.336103	5e-05	0.0025197	0.05	0.0025197	0.336103	5e-05	0.05
96.5	0.342942	5e-05	0.00245248	0.05	0.00245248	0.342942	5e-05	0.05
97.5	0.349769	5e-05	0.0023892	0.05	0.0023892	0.349769	5e-05	0.05
98.5	0.356583	5e-05	0.00232966	0.05	0.00232966	0.356583	5e-05	0.05
99.5	0.363381	5e-05	0.00227365	0.05	0.00227365	0.363381	5e-05	0.05
0 unlabeled lines
