112   	6.1956	0.00018268	0.0017651	2.5716	0.064536	4.6516	0.071947
113   	6.1647	0.00018037	0.0017518	2.5774	0.064287	4.7082	0.071737
114   	6.134 	0.0001781	0.0017384	2.5829	0.064039	4.7648	0.071528
115   	6.1034	0.00017587	0.001725	2.5881	0.063792	4.8214	0.07132
116   	6.073 	0.0001737	0.0017115	2.5931	0.063545	4.878 	0.071113
117   	6.0427	0.00017157	0.001698	2.5979	0.0633	4.9347	0.070906
118   	6.0126	0.00016948	0.0016845	2.6024	0.063055	4.9913	0.070699
119   	5.9826	0.00016743	0.0016709	2.6067	0.062811	5.048 	0.070493
120   	5.9528	0.00016543	0.0016574	2.6108	0.062569	5.1047	0.070288
121   	5.9231	0.00016346	0.0016438	2.6146	0.062327	5.1614	0.070083
122   	5.8936	0.00016154	0.0016303	2.6183	0.062086	5.2181	0.069879
123   	5.8642	0.00015965	0.0016167	2.6217	0.061846	5.2748	0.069675
124   	5.8349	0.0001578	0.0016031	2.6249	0.061607	5.3315	0.069472
125   	5.8059	0.00015598	0.0015896	2.6279	0.061369	5.3882	0.06927
126   	5.7769	0.00015421	0.0015761	2.6307	0.061131	5.4449	0.069068
127   	5.7481	0.00015246	0.0015626	2.6332	0.060895	5.5016	0.068866
128   	5.7194	0.00015075	0.0015492	2.6356	0.060659	5.5583	0.068665
129   	5.6909	0.00014908	0.0015358	2.6378	0.060424	5.615 	0.068465
130   	5.6625	0.00014743	0.0015224	2.6398	0.060191	5.6716	0.068265
131   	5.6343	0.00014582	0.0015091	2.6416	0.059958	5.7283	0.068066
132   	5.6062	0.00014424	0.0014958	2.6432	0.059725	5.7849	0.067868
133   	5.5782	0.00014269	0.0014826	2.6447	0.059494	5.8415	0.06767
134   	5.5504	0.00014117	0.0014694	2.6459	0.059264	5.8981	0.067472
135   	5.5227	0.00013967	0.0014563	2.647 	0.059034	5.9547	0.067275
136   	5.4952	0.00013821	0.0014433	2.6479	0.058806	6.0113	0.067079
