# TRPV4 Microglia Simulation Results
# Time scaling: 1 ms = 1 minute real time
# Columns: time(ms), TNFa(pg/ml), TRPV4_expr, open_prob, NFkB, Cldn5, ICAM1, CCL2, ica, ina, ik, itrpv4
43.000  	0.1     	1       	0.34158 	1.9293e-07	1       	0.3     	0.1     	1.186   	6.5871  	-7.9014 	-0.1284 
44.000  	0.1     	1       	0.3481  	2.0111e-07	1       	0.3     	0.1     	1.2095  	6.7165  	-8.0516 	-0.1256 
45.000  	0.1     	1       	0.35455 	2.0943e-07	1       	0.3     	0.1     	1.2329  	6.8446  	-8.2003 	-0.12291
46.000  	0.1     	1       	0.36095 	2.179e-07	1       	0.3     	0.1     	1.256   	6.9714  	-8.3477 	-0.12033
47.000  	0.1     	1       	0.36727 	2.265e-07	1       	0.3     	0.1     	1.2788  	7.097   	-8.4937 	-0.11784
48.000  	0.1     	1       	0.37354 	2.3525e-07	1       	0.3     	0.1     	1.3015  	7.2213  	-8.6382 	-0.11544
49.000  	0.1     	1       	0.37974 	2.4413e-07	1       	0.3     	0.1     	1.3239  	7.3444  	-8.7815 	-0.11314
50.000  	0.1     	1       	0.38588 	2.5315e-07	1       	0.3     	0.1     	1.3461  	7.4663  	-8.9233 	-0.11092
51.000  	0.1     	1       	0.39196 	2.6231e-07	1       	0.3     	0.1     	1.368   	7.587   	-9.0638 	-0.10878
52.000  	0.1     	1       	0.39798 	2.716e-07	1       	0.3     	0.1     	1.3898  	7.7065  	-9.203  	-0.10672
53.000  	0.1     	1       	0.40394 	2.8102e-07	1       	0.3     	0.1     	1.4113  	7.8248  	-9.3408 	-0.10473
54.000  	0.1     	1       	0.40984 	2.9057e-07	1       	0.3     	0.1     	1.4326  	7.9419  	-9.4774 	-0.10281
55.000  	0.1     	1       	0.41569 	3.0025e-07	1       	0.3     	0.1     	1.4537  	8.0579  	-9.6126 	-0.10096
56.000  	0.1     	1       	0.42147 	3.1006e-07	1       	0.3     	0.1     	1.4746  	8.1727  	-9.7465 	-0.09917
57.000  	0.1     	1       	0.4272  	3.2e-07 	1       	0.3     	0.1     	1.4953  	8.2864  	-9.8791 	-0.097441
58.000  	0.1     	1       	0.43287 	3.3006e-07	1       	0.3     	0.1     	1.5157  	8.399   	-10.01  	-0.095769
59.000  	0.1     	1       	0.43849 	3.4025e-07	1       	0.3     	0.1     	1.536   	8.5104  	-10.141 	-0.094152
60.000  	0.1     	1       	0.44405 	3.5056e-07	1       	0.3     	0.1     	1.5561  	8.6208  	-10.269 	-0.092588
61.000  	0.1     	1       	0.44955 	3.61e-07	1       	0.3     	0.1     	1.5759  	8.73    	-10.397 	-0.091073
62.000  	0.1     	1       	0.455   	3.7155e-07	1       	0.3     	0.1     	1.5956  	8.8382  	-10.523 	-0.089607
63.000  	0.1     	1       	0.4604  	3.8223e-07	1       	0.3     	0.1     	1.6151  	8.9453  	-10.649 	-0.088188
64.000  	0.1     	1       	0.46574 	3.9302e-07	1       	0.3     	0.1     	1.6343  	9.0514  	-10.772 	-0.086812
65.000  	0.1     	1       	0.47103 	4.0393e-07	1       	0.3     	0.1     	1.6534  	9.1563  	-10.895 	-0.085478
66.000  	0.1     	1       	0.47627 	4.1496e-07	1       	0.3     	0.1     	1.6723  	9.2603  	-11.017 	-0.084186
67.000  	0.1     	1       	0.48145 	4.261e-07	1       	0.3     	0.1     	1.691   	9.3632  	-11.137 	-0.082932
68.000  	0.1     	1       	0.48659 	4.3736e-07	1       	0.3     	0.1     	1.7095  	9.4651  	-11.256 	-0.081715
69.000  	0.1     	1       	0.49167 	4.4873e-07	1       	0.3     	0.1     	1.7279  	9.566   	-11.374 	-0.080534
70.000  	0.1     	1       	0.4967  	4.6021e-07	1       	0.3     	0.1     	1.746   	9.6659  	-11.491 	-0.079388
71.000  	0.1     	1       	0.50169 	4.7181e-07	1       	0.3     	0.1     	1.764   	9.7648  	-11.607 	-0.078275
72.000  	0.1     	1       	0.50662 	4.8351e-07	1       	0.3     	0.1     	1.7818  	9.8628  	-11.722 	-0.077194
73.000  	0.1     	1       	0.5115  	4.9532e-07	1       	0.3     	0.1     	1.7994  	9.9597  	-11.835 	-0.076143
74.000  	0.1     	1       	0.51634 	5.0724e-07	1       	0.3     	0.1     	1.8168  	10.056  	-11.948 	-0.075122
75.000  	0.1     	1       	0.52113 	5.1926e-07	1       	0.3     	0.1     	1.8341  	10.151  	-12.059 	-0.074129
76.000  	0.1     	1       	0.52587 	5.3139e-07	1       	0.3     	0.1     	1.8512  	10.245  	-12.169 	-0.073163
77.000  	0.1     	1       	0.53056 	5.4363e-07	1       	0.3     	0.1     	1.8681  	10.338  	-12.278 	-0.072224
