57    	0.39091	-1.2144	-60.457	0.0062409	0.017228	-1.2379	0.0098647	9.52e+07
58    	0.37185	-1.2187	-60.378	0.006306	0.017783	-1.2428	0.0099343	9.52e+07
59    	0.35371	-1.223	-60.299	0.0063715	0.018342	-1.2477	0.010004	9.52e+07
60    	0.33646	-1.2273	-60.22	0.0064374	0.018905	-1.2527	0.010073	9.52e+07
61    	0.32005	-1.2316	-60.141	0.0065037	0.019471	-1.2576	0.010143	9.52e+07
62    	0.30444	-1.2359	-60.063	0.0065704	0.020042	-1.2625	0.010213	9.52e+07
63    	0     	-1.2401	-59.984	0.0066376	0.020617	-1.2674	0.010282	9.52e+07
64    	0     	-1.2444	-59.906	0.0067053	0.021196	-1.2723	0.010352	9.52e+07
65    	0     	-1.2487	-59.828	0.0067738	0.021781	-1.2773	0.010422	9.52e+07
66    	0     	-1.2531	-59.749	0.0068433	0.022375	-1.2823	0.010493	9.52e+07
67    	0     	-1.2574	-59.669	0.0069139	0.022979	-1.2873	0.010563	9.52e+07
68    	0     	-1.2618	-59.59	0.0069854	0.023591	-1.2924	0.010634	9.52e+07
69    	0     	-1.2662	-59.51	0.0070578	0.024212	-1.2974	0.010705	9.52e+07
70    	0     	-1.2706	-59.429	0.0071311	0.02484	-1.3025	0.010776	9.52e+07
71    	0     	-1.275	-59.349	0.0072053	0.025476	-1.3076	0.010848	9.52e+07
72    	0     	-1.2794	-59.269	0.0072803	0.026119	-1.3128	0.01092	9.52e+07
73    	0     	-1.2838	-59.188	0.007356	0.02677	-1.3179	0.010992	9.52e+07
74    	0     	-1.2882	-59.107	0.0074327	0.027428	-1.323	0.011065	9.52e+07
75    	0     	-1.2926	-59.026	0.0075101	0.028093	-1.3282	0.011139	9.52e+07
76    	0     	-1.297	-58.945	0.0075884	0.028765	-1.3334	0.011212	9.52e+07
77    	0     	-1.3015	-58.864	0.0076675	0.029445	-1.3386	0.011287	9.52e+07
78    	0     	-1.3059	-58.783	0.0077476	0.030133	-1.3438	0.011362	9.52e+07
