Graph addvar/addexpr lines
1 1001
x soma_ref.o(0).sec.cai(0.5)
0	5e-05
1	4.99297e-05
2	5.0229e-05
3	5.04164e-05
4	5.05685e-05
5	5.07035e-05
6	5.08303e-05
7	5.09535e-05
8	5.10754e-05
9	5.11972e-05
10	5.13196e-05
11	5.14428e-05
12	5.15672e-05
13	5.16926e-05
14	5.18194e-05
15	5.19473e-05
16	5.20766e-05
17	5.22072e-05
18	5.23391e-05
19	5.24724e-05
20	5.26071e-05
21	5.27431e-05
22	5.28805e-05
23	5.30193e-05
24	5.31596e-05
25	5.33013e-05
26	5.34444e-05
27	5.3589e-05
28	5.37351e-05
29	5.38827e-05
30	5.40318e-05
31	5.41824e-05
32	5.43345e-05
33	5.44882e-05
34	5.46435e-05
35	5.48004e-05
36	5.49589e-05
37	5.5119e-05
38	5.52807e-05
39	5.54441e-05
40	5.56092e-05
41	5.5776e-05
42	5.59446e-05
43	5.61149e-05
44	5.62869e-05
45	5.64608e-05
46	5.66365e-05
47	5.6814e-05
48	5.69934e-05
49	5.71747e-05
50	5.73579e-05
51	5.75431e-05
52	5.77302e-05
53	5.79194e-05
54	5.81105e-05
55	5.83038e-05
56	5.84991e-05
57	5.86966e-05
58	5.88962e-05
59	5.9098e-05
60	5.93021e-05
61	5.95084e-05
62	5.9717e-05
63	5.9928e-05
64	6.01413e-05
65	6.0357e-05
66	6.05752e-05
67	6.07959e-05
68	6.10191e-05
69	6.12449e-05
70	6.14733e-05
71	6.17044e-05
72	6.19382e-05
73	6.21748e-05
74	6.24142e-05
75	6.26564e-05
76	6.29016e-05
77	6.31497e-05
78	6.34009e-05
79	6.36551e-05
80	6.39125e-05
81	6.4173e-05
82	6.44369e-05
83	6.4704e-05
84	6.49745e-05
85	6.52485e-05
86	6.5526e-05
87	6.58071e-05
88	6.60919e-05
89	6.63804e-05
90	6.66727e-05
91	6.69688e-05
92	6.7269e-05
93	6.75732e-05
94	6.78816e-05
95	6.81942e-05
96	6.85111e-05
97	6.88324e-05
98	6.91582e-05
99	6.94887e-05
100	6.98238e-05
101	7.01638e-05
102	7.05087e-05
103	7.08587e-05
104	7.12138e-05
105	7.15742e-05
106	7.194e-05
107	7.23113e-05
108	7.26883e-05
109	7.30711e-05
110	7.34598e-05
111	7.38547e-05
112	7.42557e-05
113	7.46632e-05
114	7.50772e-05
115	7.5498e-05
116	7.59257e-05
117	7.63604e-05
118	7.68024e-05
119	7.72519e-05
120	7.77091e-05
121	7.81741e-05
122	7.86473e-05
123	7.91287e-05
124	7.96187e-05
125	8.01175e-05
126	8.06253e-05
127	8.11425e-05
128	8.16692e-05
129	8.22058e-05
130	8.27525e-05
131	8.33097e-05
132	8.38777e-05
133	8.44568e-05
134	8.50474e-05
135	8.56497e-05
136	8.62644e-05
137	8.68916e-05
138	8.75318e-05
139	8.81854e-05
140	8.8853e-05
141	8.95349e-05
142	9.02317e-05
143	9.09439e-05
144	9.1672e-05
145	9.24165e-05
146	9.31782e-05
147	9.39576e-05
148	9.47553e-05
149	9.55721e-05
150	9.64086e-05
151	9.72657e-05
152	9.81442e-05
153	9.90449e-05
154	9.99686e-05
155	0.000100916
156	0.000101889
157	0.000102888
158	0.000103914
159	0.000104968
160	0.000106052
161	0.000107167
162	0.000108314
163	0.000109495
164	0.000110712
165	0.000111965
166	0.000113257
167	0.00011459
168	0.000115965
169	0.000117386
170	0.000118853
171	0.000120371
172	0.00012194
173	0.000123565
174	0.000125248
175	0.000126992
176	0.000128801
177	0.000130679
178	0.000132629
179	0.000134657
180	0.000136766
181	0.000138962
182	0.000141251
183	0.000143639
184	0.000146131
185	0.000148736
186	0.000151461
187	0.000154314
188	0.000157305
189	0.000160444
190	0.000163741
191	0.00016721
192	0.000170863
193	0.000174716
194	0.000178784
195	0.000183086
196	0.000187641
197	0.000192472
198	0.000197604
199	0.000203063
200	0.00020888
201	0.000215089
202	0.000221728
203	0.000228839
204	0.00023647
205	0.000244675
206	0.000253512
207	0.00026305
208	0.000273362
209	0.000284534
210	0.000296659
211	0.000309843
212	0.000324204
213	0.000339873
214	0.000356995
215	0.000375729
216	0.000396252
217	0.000418753
218	0.000443438
219	0.000470525
220	0.000500243
221	0.000532829
222	0.000568522
223	0.000607562
224	0.000650175
225	0.000696577
226	0.000746956
227	0.000801473
228	0.000860251
